state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,083,1025,42602,1,34.48974,-120.04692,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,Events Included,7719,88.0,N,337,365,7719,1041,0.0,,Certification not required,1.810089,1.582875,14.0,2021-02-24 10:00,14.0,2021-11-23 13:00,9.0,2021-12-13 15:00,8.0,2021-11-28 09:00,,,,,9.0,7.0,4.0,3.0,2.0,1.0,1.0,Los Flores Canyon #1,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,42200,"Santa Maria-Santa Barbara, CA",2024-05-22
06,083,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,Events Included,7870,90.0,Y,335,365,7870,890,,,Certification not required,1.420839,1.138641,11.0,2021-12-01 15:00,11.0,2021-12-01 16:00,10.0,2021-12-06 16:00,9.0,2021-01-18 16:00,,,,,6.0,5.0,3.0,3.0,2.0,1.0,0.0,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,42200,"Santa Maria-Santa Barbara, CA",2024-05-22
06,083,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,Events Included,7870,90.0,Y,335,365,7870,890,0.0,,Certification not required,2.958209,1.700136,11.0,2021-12-01 15:00,10.0,2021-12-06 16:00,9.0,2021-01-18 16:00,9.0,2021-10-29 17:00,,,,,9.0,8.0,6.0,5.0,4.0,3.0,1.0,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,42200,"Santa Maria-Santa Barbara, CA",2024-05-22
06,007,0008,42602,1,39.76168,-121.84047,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,8132,93.0,Y,351,365,0,628,,,Certified,5.092941,3.254516,31.8,2021-06-17 21:00,24.0,2021-01-20 18:00,23.9,2021-12-01 17:00,23.5,2021-01-21 19:00,,,,,16.6,14.9,11.9,9.4,6.2,4.1,2.1,Chico-East Avenue,"984 East Avenue, Chico",California,Butte,Chico,17020,"Chico, CA",2024-05-22
06,007,0008,42602,1,39.76168,-121.84047,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,8132,93.0,Y,351,365,0,628,0.0,,Certified,10.412821,4.808977,31.8,2021-06-17 21:00,24.0,2021-01-20 18:00,23.9,2021-12-01 17:00,23.5,2021-01-21 19:00,,,,,23.5,21.7,18.8,16.8,13.8,9.8,4.7,Chico-East Avenue,"984 East Avenue, Chico",California,Butte,Chico,17020,"Chico, CA",2024-05-22
06,073,0001,42602,1,32.631242,-117.059088,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,7567,86.0,Y,339,365,0,929,,,Certified,7.705299,7.703455,46.0,2021-01-14 20:00,46.0,2021-10-28 20:00,44.0,2021-10-28 19:00,42.0,2021-10-15 19:00,,,,,34.0,30.0,25.0,19.0,11.0,5.0,1.0,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,41740,"San Diego-Carlsbad, CA",2024-05-22
06,073,0001,42602,1,32.631242,-117.059088,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,7567,86.0,Y,339,365,0,929,0.0,,Certified,17.651917,11.052715,46.0,2021-01-14 20:00,46.0,2021-10-28 20:00,42.0,2021-10-15 19:00,42.0,2021-11-22 19:00,,,,,42.0,41.0,38.0,34.0,27.0,15.0,5.0,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,41740,"San Diego-Carlsbad, CA",2024-05-22
06,073,0001,42602,2,32.631242,-117.059088,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,2021,Parts per billion,No Events,249,3.0,N,11,365,0,39,,,Certified,14.232932,11.472353,41.0,2021-12-21 11:00,38.0,2021-12-21 12:00,38.0,2021-12-21 19:00,38.0,2021-12-22 19:00,,,,,38.0,37.0,34.0,32.0,24.0,10.0,2.0,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,41740,"San Diego-Carlsbad, CA",2024-05-22
06,073,0001,42602,2,32.631242,-117.059088,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,2021,Parts per billion,No Events,249,3.0,N,11,365,0,39,0.0,,Certified,28.636364,6.42297,41.0,2021-12-21 11:00,38.0,2021-12-22 19:00,34.0,2021-12-23 17:00,29.0,2021-12-26 20:00,,,,,41.0,41.0,41.0,38.0,34.0,27.0,23.0,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,41740,"San Diego-Carlsbad, CA",2024-05-22
06,019,5001,42602,1,36.819449,-119.716433,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,8225,94.0,Y,363,365,0,535,,,Certified,7.643599,6.471224,49.4,2021-12-01 19:00,49.1,2021-12-01 18:00,46.1,2021-11-30 18:00,45.1,2021-11-30 19:00,,,,,29.7,26.1,21.2,16.9,10.1,5.4,2.0,Clovis-Villa,"908 N VILLA AVE, CLOVIS",California,Fresno,Clovis,23420,"Fresno, CA",2024-05-22
