Year,CountyNum,CountyName,Sector,RNR, MMTherms 
2017,16,KINGS,Commercial,Non-Residential,15.2698
2017,16,KINGS,Industrial,Non-Residential,32.1476
2017,16,KINGS,Mining,Non-Residential,0.0248
2017,16,KINGS,Residential,Residential,14.2611
2017,16,KINGS,TCU,Non-Residential,0.9092
2017,18,LASSEN,Ag With Water Pump,Non-Residential,0.0005
2017,18,LASSEN,Commercial,Non-Residential,1.1303
2017,18,LASSEN,Industrial,Non-Residential,0.0014
2017,18,LASSEN,Residential,Residential,1.2892
2017,18,LASSEN,TCU,Non-Residential,0.0149
2017,19,LOS ANGELES,Ag With Water Pump,Non-Residential,3.015
2017,19,LOS ANGELES,Commercial,Non-Residential,476.4004
2017,19,LOS ANGELES,Industrial,Non-Residential,"1,254.50"
2017,19,LOS ANGELES,Mining,Non-Residential,57.3016
2017,19,LOS ANGELES,Residential,Residential,"1,115.46"
2017,19,LOS ANGELES,TCU,Non-Residential,49.3631
2017,20,MADERA,Ag With Water Pump,Non-Residential,0.0649
2017,20,MADERA,Commercial,Non-Residential,5.9155
2017,20,MADERA,Industrial,Non-Residential,40.7952
2017,20,MADERA,Mining,Non-Residential,0.0066
2017,20,MADERA,Residential,Residential,7.9204
2017,20,MADERA,TCU,Non-Residential,0.0351
2017,21,MARIN,Ag With Water Pump,Non-Residential,0.0003
2017,21,MARIN,Commercial,Non-Residential,17.6307
2017,21,MARIN,Industrial,Non-Residential,1.0979
2017,21,MARIN,Mining,Non-Residential,0.2652
2017,21,MARIN,Residential,Residential,51.0572
2017,21,MARIN,TCU,Non-Residential,0.2403
2017,22,MARIPOSA,Residential,Residential,0.0011
2017,23,MENDOCINO,Ag With Water Pump,Non-Residential,0.008
2017,23,MENDOCINO,Commercial,Non-Residential,3.189
2017,23,MENDOCINO,Industrial,Non-Residential,0.9591
2017,23,MENDOCINO,Mining,Non-Residential,0.4175
2017,23,MENDOCINO,Residential,Residential,5.8795
2017,23,MENDOCINO,TCU,Non-Residential,0.1074
2017,24,MERCED,Ag With Water Pump,Non-Residential,0.6513
2017,24,MERCED,Commercial,Non-Residential,8.3346
2017,24,MERCED,Industrial,Non-Residential,83.1769
2017,24,MERCED,Mining,Non-Residential,0.0204
2017,24,MERCED,Residential,Residential,25.202
2017,24,MERCED,TCU,Non-Residential,0.1926
2017,27,MONTEREY,Ag With Water Pump,Non-Residential,13.9668
2017,27,MONTEREY,Commercial,Non-Residential,30.2742
2017,27,MONTEREY,Industrial,Non-Residential,3.6693
2017,27,MONTEREY,Mining,Non-Residential,11.4576
2017,27,MONTEREY,Residential,Residential,50.5244
2017,27,MONTEREY,TCU,Non-Residential,0.4221
2017,28,NAPA,Ag With Water Pump,Non-Residential,0.0166
2017,28,NAPA,Commercial,Non-Residential,13.8154
2017,28,NAPA,Industrial,Non-Residential,4.2064
2017,28,NAPA,Mining,Non-Residential,0.0546
2017,28,NAPA,Residential,Residential,20.7433
2017,28,NAPA,TCU,Non-Residential,0.0927
2017,29,NEVADA,Ag With Water Pump,Non-Residential,0
2017,29,NEVADA,Commercial,Non-Residential,5.6261
2017,29,NEVADA,Industrial,Non-Residential,0.4156
2017,29,NEVADA,Mining,Non-Residential,0.066
2017,29,NEVADA,Residential,Residential,14.253
2017,29,NEVADA,TCU,Non-Residential,0.155
2017,30,ORANGE,Ag With Water Pump,Non-Residential,2.0329
2017,30,ORANGE,Commercial,Non-Residential,148.4765
2017,30,ORANGE,Industrial,Non-Residential,71.3306
2017,30,ORANGE,Mining,Non-Residential,2.256
2017,30,ORANGE,Residential,Residential,343.5289
2017,30,ORANGE,TCU,Non-Residential,7.8814
2017,31,PLACER,Ag With Water Pump,Non-Residential,0.0702
2017,31,PLACER,Commercial,Non-Residential,21.696
2017,31,PLACER,Industrial,Non-Residential,6.1126
2017,31,PLACER,Mining,Non-Residential,0.1524
2017,31,PLACER,Residential,Residential,63.4646
2017,31,PLACER,TCU,Non-Residential,0.7389
2017,33,RIVERSIDE,Ag With Water Pump,Non-Residential,3.799
2017,33,RIVERSIDE,Commercial,Non-Residential,79.8174
2017,33,RIVERSIDE,Industrial,Non-Residential,42.0236
2017,33,RIVERSIDE,Mining,Non-Residential,5.1417
2017,33,RIVERSIDE,Residential,Residential,254.0957
2017,33,RIVERSIDE,TCU,Non-Residential,8.3672
2017,34,SACRAMENTO,Ag With Water Pump,Non-Residential,0.2156
2017,34,SACRAMENTO,Commercial,Non-Residential,83.4524
2017,34,SACRAMENTO,Industrial,Non-Residential,20.7474
2017,34,SACRAMENTO,Mining,Non-Residential,1.2674
2017,34,SACRAMENTO,Residential,Residential,198.8518
2017,34,SACRAMENTO,TCU,Non-Residential,4.2423
2017,35,SAN BENITO,Ag With Water Pump,Non-Residential,0.3133
2017,35,SAN BENITO,Commercial,Non-Residential,1.5298
2017,35,SAN BENITO,Industrial,Non-Residential,4.0059
2017,35,SAN BENITO,Mining,Non-Residential,1.0024
2017,35,SAN BENITO,Residential,Residential,6.399
2017,35,SAN BENITO,TCU,Non-Residential,0.1369
2017,36,SAN BERNARDINO,Ag With Water Pump,Non-Residential,2.1206
2017,36,SAN BERNARDINO,Commercial,Non-Residential,83.317
2017,36,SAN BERNARDINO,Industrial,Non-Residential,164.4282
2017,36,SAN BERNARDINO,Mining,Non-Residential,2.6974
2017,36,SAN BERNARDINO,Residential,Residential,235.1464
2017,36,SAN BERNARDINO,TCU,Non-Residential,5.3563
2017,37,SAN DIEGO,Ag With Water Pump,Non-Residential,3.1956
2017,37,SAN DIEGO,Commercial,Non-Residential,163.2434
2017,37,SAN DIEGO,Industrial,Non-Residential,20.1012
2017,37,SAN DIEGO,Mining,Non-Residential,3.3499
2017,37,SAN DIEGO,Residential,Residential,272.7965
2017,37,SAN DIEGO,TCU,Non-Residential,17.1493
2017,38,SAN FRANCISCO,Ag With Water Pump,Non-Residential,0.0491
2017,38,SAN FRANCISCO,Commercial,Non-Residential,81.04
2017,38,SAN FRANCISCO,Industrial,Non-Residential,3.0496
2017,38,SAN FRANCISCO,Mining,Non-Residential,0.1026
2017,38,SAN FRANCISCO,Residential,Residential,132.6867
2017,38,SAN FRANCISCO,TCU,Non-Residential,13.0289
2017,39,SAN JOAQUIN,Ag With Water Pump,Non-Residential,2.0442
2017,39,SAN JOAQUIN,Commercial,Non-Residential,34.1574
2017,39,SAN JOAQUIN,Industrial,Non-Residential,73.7951
2017,39,SAN JOAQUIN,Mining,Non-Residential,0.7817
2017,39,SAN JOAQUIN,Residential,Residential,86.5699
2017,39,SAN JOAQUIN,TCU,Non-Residential,3.3788
2017,40,SAN LUIS OBISPO,Ag With Water Pump,Non-Residential,4.5538
2017,40,SAN LUIS OBISPO,Commercial,Non-Residential,18.4092
2017,40,SAN LUIS OBISPO,Industrial,Non-Residential,11.0285
2017,40,SAN LUIS OBISPO,Mining,Non-Residential,13.3628
2017,40,SAN LUIS OBISPO,Residential,Residential,35.7508
2017,40,SAN LUIS OBISPO,TCU,Non-Residential,0.6609
2017,41,SAN MATEO,Ag With Water Pump,Non-Residential,2.4478
2017,41,SAN MATEO,Commercial,Non-Residential,71.5247
2017,41,SAN MATEO,Industrial,Non-Residential,12.4535
2017,41,SAN MATEO,Mining,Non-Residential,0.1409
2017,41,SAN MATEO,Residential,Residential,116.4385
2017,41,SAN MATEO,TCU,Non-Residential,8.2509
2017,42,SANTA BARBARA,Ag With Water Pump,Non-Residential,17.5734
2017,42,SANTA BARBARA,Commercial,Non-Residential,28.2238
2017,42,SANTA BARBARA,Industrial,Non-Residential,6.0012
2017,42,SANTA BARBARA,Mining,Non-Residential,15.822
2017,42,SANTA BARBARA,Residential,Residential,56.4081
2017,42,SANTA BARBARA,TCU,Non-Residential,2.797
2017,43,SANTA CLARA,Ag With Water Pump,Non-Residential,3.6442
2017,43,SANTA CLARA,Commercial,Non-Residential,131.8608
2017,43,SANTA CLARA,Industrial,Non-Residential,62.2209
2017,43,SANTA CLARA,Mining,Non-Residential,0.3988
2017,43,SANTA CLARA,Residential,Residential,240.5277
2017,43,SANTA CLARA,TCU,Non-Residential,6.2577
2017,44,SANTA CRUZ,Ag With Water Pump,Non-Residential,2.6386
2017,44,SANTA CRUZ,Commercial,Non-Residential,14.627
2017,44,SANTA CRUZ,Industrial,Non-Residential,3.1904
2017,44,SANTA CRUZ,Mining,Non-Residential,0.0229
2017,44,SANTA CRUZ,Residential,Residential,32.1111
2017,44,SANTA CRUZ,TCU,Non-Residential,0.077
2017,45,SHASTA,Ag With Water Pump,Non-Residential,0.0182
2017,45,SHASTA,Commercial,Non-Residential,8.5252
2017,45,SHASTA,Industrial,Non-Residential,6.6413
2017,45,SHASTA,Mining,Non-Residential,0.1026
2017,45,SHASTA,Residential,Residential,18.643
2017,45,SHASTA,TCU,Non-Residential,0.4633
2017,48,SOLANO,Ag With Water Pump,Non-Residential,0.0294
2017,48,SOLANO,Commercial,Non-Residential,20.3202
2017,48,SOLANO,Industrial,Non-Residential,147.9266
2017,48,SOLANO,Mining,Non-Residential,0.0723
2017,48,SOLANO,Residential,Residential,57.9435
2017,48,SOLANO,TCU,Non-Residential,2.1957
2017,49,SONOMA,Ag With Water Pump,Non-Residential,1.6337
2017,49,SONOMA,Commercial,Non-Residential,30.0388
2017,49,SONOMA,Industrial,Non-Residential,8.1077
2017,49,SONOMA,Mining,Non-Residential,0.8325
2017,49,SONOMA,Residential,Residential,72.4443
2017,49,SONOMA,TCU,Non-Residential,0.2482
2017,50,STANISLAUS,Ag With Water Pump,Non-Residential,1.9902
2017,50,STANISLAUS,Commercial,Non-Residential,36.1005
2017,50,STANISLAUS,Industrial,Non-Residential,85.5794
2017,50,STANISLAUS,Mining,Non-Residential,0.1049
2017,50,STANISLAUS,Residential,Residential,61.0765
2017,50,STANISLAUS,TCU,Non-Residential,2.0972
2017,51,SUTTER,Ag With Water Pump,Non-Residential,0.0156
2017,51,SUTTER,Commercial,Non-Residential,4.0327
2017,51,SUTTER,Industrial,Non-Residential,4.3805
2017,51,SUTTER,Mining,Non-Residential,0.0064
2017,51,SUTTER,Residential,Residential,12.36
2017,51,SUTTER,TCU,Non-Residential,0.1559
2017,52,TEHAMA,Ag With Water Pump,Non-Residential,0.1579
2017,52,TEHAMA,Commercial,Non-Residential,2.5829
2017,52,TEHAMA,Industrial,Non-Residential,4.7978
2017,52,TEHAMA,Mining,Non-Residential,0.0115
2017,52,TEHAMA,Residential,Residential,3.9604
2017,52,TEHAMA,TCU,Non-Residential,0.0204
2017,53,TRINITY,Commercial,Non-Residential,0.0376
2017,53,TRINITY,Residential,Residential,0.0213
2017,53,TRINITY,TCU,Non-Residential,0.0003
2017,54,TULARE,Ag With Water Pump,Non-Residential,6.685
2017,54,TULARE,Commercial,Non-Residential,20.5298
2017,54,TULARE,Industrial,Non-Residential,74.2697
2017,54,TULARE,Mining,Non-Residential,0.2129
2017,54,TULARE,Residential,Residential,48.2748
2017,54,TULARE,TCU,Non-Residential,0.4427
2017,56,VENTURA,Ag With Water Pump,Non-Residential,5.9835
2017,56,VENTURA,Commercial,Non-Residential,31.286
2017,56,VENTURA,Industrial,Non-Residential,27.6422
2017,56,VENTURA,Mining,Non-Residential,1.7214
2017,56,VENTURA,Residential,Residential,101.6394
2017,56,VENTURA,TCU,Non-Residential,2.6439
2017,57,YOLO,Ag With Water Pump,Non-Residential,0.2668
2017,57,YOLO,Commercial,Non-Residential,23.7001
2017,57,YOLO,Industrial,Non-Residential,9.9014
2017,57,YOLO,Mining,Non-Residential,0.0344
2017,57,YOLO,Residential,Residential,25.2865
2017,57,YOLO,TCU,Non-Residential,0.4083
2017,58,YUBA,Ag With Water Pump,Non-Residential,0.1238
2017,58,YUBA,Commercial,Non-Residential,2.7635
2017,58,YUBA,Industrial,Non-Residential,0.5947
2017,58,YUBA,Mining,Non-Residential,0.0268
2017,58,YUBA,Residential,Residential,7.1156
2017,58,YUBA,TCU,Non-Residential,0.6369
2018,1,ALAMEDA,Ag With Water Pump,Non-Residential,0.2016
2018,1,ALAMEDA,Commercial,Non-Residential,110.1045
2018,1,ALAMEDA,Industrial,Non-Residential,51.9587
2018,1,ALAMEDA,Mining,Non-Residential,1.4551
2018,1,ALAMEDA,Residential,Residential,210.8268
2018,1,ALAMEDA,TCU,Non-Residential,2.4551
2018,3,AMADOR,Ag With Water Pump,Non-Residential,0.0049
2018,3,AMADOR,Commercial,Non-Residential,2.3913
2018,3,AMADOR,Industrial,Non-Residential,1.8142
2018,3,AMADOR,Mining,Non-Residential,0.005
2018,3,AMADOR,Residential,Residential,2.03
2018,3,AMADOR,TCU,Non-Residential,0.0592
2018,4,BUTTE,Ag With Water Pump,Non-Residential,0.8737
2018,4,BUTTE,Commercial,Non-Residential,12.66
2018,4,BUTTE,Industrial,Non-Residential,2.6086
2018,4,BUTTE,Mining,Non-Residential,0.5789
2018,4,BUTTE,Residential,Residential,24.9895
2018,4,BUTTE,TCU,Non-Residential,0.2695
2018,5,CALAVERAS,Commercial,Non-Residential,0.4539
2018,5,CALAVERAS,Industrial,Non-Residential,0.0045
2018,5,CALAVERAS,Residential,Residential,0.3717
2018,5,CALAVERAS,TCU,Non-Residential,0.0061
2018,6,COLUSA,Ag With Water Pump,Non-Residential,0.4586
2018,6,COLUSA,Commercial,Non-Residential,1.8844
2018,6,COLUSA,Industrial,Non-Residential,28.1935
2018,6,COLUSA,Mining,Non-Residential,0.0085
2018,6,COLUSA,Residential,Residential,2.0663
2018,6,COLUSA,TCU,Non-Residential,0.0884
2018,7,CONTRA COSTA,Ag With Water Pump,Non-Residential,0.1072
2018,7,CONTRA COSTA,Commercial,Non-Residential,51.1908
2018,7,CONTRA COSTA,Industrial,Non-Residential,900.1286
2018,7,CONTRA COSTA,Mining,Non-Residential,1.0251
2018,7,CONTRA COSTA,Residential,Residential,168.5801
2018,7,CONTRA COSTA,TCU,Non-Residential,3.1124
2018,9,EL DORADO,Ag With Water Pump,Non-Residential,0.0011
2018,9,EL DORADO,Commercial,Non-Residential,7.7747
2018,9,EL DORADO,Industrial,Non-Residential,1.3596
2018,9,EL DORADO,Mining,Non-Residential,0.1275
2018,9,EL DORADO,Residential,Residential,22.9569
2018,9,EL DORADO,TCU,Non-Residential,0.0602
2018,10,FRESNO,Ag With Water Pump,Non-Residential,8.4232
2018,10,FRESNO,Commercial,Non-Residential,51.9507
2018,10,FRESNO,Industrial,Non-Residential,96.6606
2018,10,FRESNO,Mining,Non-Residential,84.6164
2018,10,FRESNO,Residential,Residential,100.7574
2018,10,FRESNO,TCU,Non-Residential,4.2132
2018,11,GLENN,Ag With Water Pump,Non-Residential,0.2053
2018,11,GLENN,Commercial,Non-Residential,1.9106
2018,11,GLENN,Industrial,Non-Residential,3.6448
2018,11,GLENN,Mining,Non-Residential,0.0034
2018,11,GLENN,Residential,Residential,2.2353
2018,11,GLENN,TCU,Non-Residential,0.0264
2018,12,HUMBOLDT,Ag With Water Pump,Non-Residential,2.0334
2018,12,HUMBOLDT,Commercial,Non-Residential,8.4773
2018,12,HUMBOLDT,Industrial,Non-Residential,1.3669
2018,12,HUMBOLDT,Mining,Non-Residential,0.0361
2018,12,HUMBOLDT,Residential,Residential,19.5884
2018,12,HUMBOLDT,TCU,Non-Residential,0.1237
2018,13,IMPERIAL,Ag With Water Pump,Non-Residential,1.9606
2018,13,IMPERIAL,Commercial,Non-Residential,3.5253
2018,13,IMPERIAL,Industrial,Non-Residential,25.5406
2018,13,IMPERIAL,Mining,Non-Residential,0.039
2018,13,IMPERIAL,Residential,Residential,7.5701
2018,13,IMPERIAL,TCU,Non-Residential,0.0941
2018,15,KERN,Ag With Water Pump,Non-Residential,19.2077
2018,15,KERN,Commercial,Non-Residential,58.2482
2018,15,KERN,Industrial,Non-Residential,104.727
2018,15,KERN,Mining,Non-Residential,"1,847.99"
2018,15,KERN,Residential,Residential,93.7034
2018,15,KERN,TCU,Non-Residential,11.7729
2018,16,KINGS,Ag With Water Pump,Non-Residential,2.0849
2018,16,KINGS,Commercial,Non-Residential,18.1152
2018,16,KINGS,Industrial,Non-Residential,34.505
2018,16,KINGS,Mining,Non-Residential,0.2082
2018,16,KINGS,Residential,Residential,14.521
2018,16,KINGS,TCU,Non-Residential,0.9138
2018,18,LASSEN,Ag With Water Pump,Non-Residential,0.0004
2018,18,LASSEN,Commercial,Non-Residential,1.079
2018,18,LASSEN,Industrial,Non-Residential,0.0011
2018,18,LASSEN,Residential,Residential,1.0763
2018,18,LASSEN,TCU,Non-Residential,0.0124
2018,19,LOS ANGELES,Ag With Water Pump,Non-Residential,3.0284
2018,19,LOS ANGELES,Commercial,Non-Residential,478.2521
2018,19,LOS ANGELES,Industrial,Non-Residential,"1,230.70"
2018,19,LOS ANGELES,Mining,Non-Residential,54.0631
2018,19,LOS ANGELES,Residential,Residential,"1,107.79"
2018,19,LOS ANGELES,TCU,Non-Residential,47.6784
2018,20,MADERA,Ag With Water Pump,Non-Residential,0.0615
2018,20,MADERA,Commercial,Non-Residential,5.9497
2018,20,MADERA,Industrial,Non-Residential,42.8742
2018,20,MADERA,Mining,Non-Residential,0.0057
2018,20,MADERA,Residential,Residential,7.8055
2018,20,MADERA,TCU,Non-Residential,0.0437
2018,21,MARIN,Ag With Water Pump,Non-Residential,0.0004
2018,21,MARIN,Commercial,Non-Residential,17.6065
2018,21,MARIN,Industrial,Non-Residential,1.1666
2018,21,MARIN,Mining,Non-Residential,0.2678
2018,21,MARIN,Residential,Residential,49.2765
2018,21,MARIN,TCU,Non-Residential,0.2474
2018,22,MARIPOSA,Residential,Residential,0.001
2018,23,MENDOCINO,Ag With Water Pump,Non-Residential,0.013
2018,23,MENDOCINO,Commercial,Non-Residential,3.2519
2018,23,MENDOCINO,Industrial,Non-Residential,0.8299
2018,23,MENDOCINO,Mining,Non-Residential,0.4342
2018,23,MENDOCINO,Residential,Residential,5.6375
2018,23,MENDOCINO,TCU,Non-Residential,0.0976
2018,24,MERCED,Ag With Water Pump,Non-Residential,0.8647
2018,24,MERCED,Commercial,Non-Residential,8.2455
2018,24,MERCED,Industrial,Non-Residential,86.2898
2018,24,MERCED,Mining,Non-Residential,0.0195
2018,24,MERCED,Residential,Residential,24.73
2018,24,MERCED,TCU,Non-Residential,0.155
2018,27,MONTEREY,Ag With Water Pump,Non-Residential,14.3817
2018,27,MONTEREY,Commercial,Non-Residential,32.8595
2018,27,MONTEREY,Industrial,Non-Residential,3.8992
2018,27,MONTEREY,Mining,Non-Residential,10.806
2018,27,MONTEREY,Residential,Residential,49.7623
2018,27,MONTEREY,TCU,Non-Residential,0.4706
2018,28,NAPA,Ag With Water Pump,Non-Residential,0.0203
2018,28,NAPA,Commercial,Non-Residential,13.7454
2018,28,NAPA,Industrial,Non-Residential,4.8886
2018,28,NAPA,Mining,Non-Residential,0.0495
2018,28,NAPA,Residential,Residential,20.6191
2018,28,NAPA,TCU,Non-Residential,0.0775
2018,29,NEVADA,Ag With Water Pump,Non-Residential,0
2018,29,NEVADA,Commercial,Non-Residential,5.2165
2018,29,NEVADA,Industrial,Non-Residential,0.3386
2018,29,NEVADA,Mining,Non-Residential,0.0574
2018,29,NEVADA,Residential,Residential,13.1052
2018,29,NEVADA,TCU,Non-Residential,0.1265
2018,30,ORANGE,Ag With Water Pump,Non-Residential,2.7883
2018,30,ORANGE,Commercial,Non-Residential,149.4593
2018,30,ORANGE,Industrial,Non-Residential,72.6125
2018,30,ORANGE,Mining,Non-Residential,2.2061
2018,30,ORANGE,Residential,Residential,339.031
2018,30,ORANGE,TCU,Non-Residential,9.0074
2018,31,PLACER,Ag With Water Pump,Non-Residential,0.0646
2018,31,PLACER,Commercial,Non-Residential,20.9974
2018,31,PLACER,Industrial,Non-Residential,6.7631
2018,31,PLACER,Mining,Non-Residential,0.1323
2018,31,PLACER,Residential,Residential,62.1848
2018,31,PLACER,TCU,Non-Residential,0.7891
2018,33,RIVERSIDE,Ag With Water Pump,Non-Residential,3.6754
2018,33,RIVERSIDE,Commercial,Non-Residential,82.1438
2018,33,RIVERSIDE,Industrial,Non-Residential,40.337
2018,33,RIVERSIDE,Mining,Non-Residential,5.1943
2018,33,RIVERSIDE,Residential,Residential,259.3446
2018,33,RIVERSIDE,TCU,Non-Residential,7.8405
2018,34,SACRAMENTO,Ag With Water Pump,Non-Residential,0.1855
2018,34,SACRAMENTO,Commercial,Non-Residential,84.4311
2018,34,SACRAMENTO,Industrial,Non-Residential,21.2772
2018,34,SACRAMENTO,Mining,Non-Residential,1.5168
2018,34,SACRAMENTO,Residential,Residential,194.3459
2018,34,SACRAMENTO,TCU,Non-Residential,3.5357
2018,35,SAN BENITO,Ag With Water Pump,Non-Residential,0.3419
2018,35,SAN BENITO,Commercial,Non-Residential,1.5146
2018,35,SAN BENITO,Industrial,Non-Residential,4.3453
2018,35,SAN BENITO,Mining,Non-Residential,1.1851
2018,35,SAN BENITO,Residential,Residential,6.3052
2018,35,SAN BENITO,TCU,Non-Residential,0.1353
2018,36,SAN BERNARDINO,Ag With Water Pump,Non-Residential,2.0367
2018,36,SAN BERNARDINO,Commercial,Non-Residential,83.3967
2018,36,SAN BERNARDINO,Industrial,Non-Residential,173.4343
2018,36,SAN BERNARDINO,Mining,Non-Residential,2.6876
2018,36,SAN BERNARDINO,Residential,Residential,231.4681
2018,36,SAN BERNARDINO,TCU,Non-Residential,7.0336
2018,37,SAN DIEGO,Ag With Water Pump,Non-Residential,3.8884
2018,37,SAN DIEGO,Commercial,Non-Residential,166.6915
2018,37,SAN DIEGO,Industrial,Non-Residential,20.3482
2018,37,SAN DIEGO,Mining,Non-Residential,3.6367
2018,37,SAN DIEGO,Residential,Residential,264.5267
2018,37,SAN DIEGO,TCU,Non-Residential,23.433
2018,38,SAN FRANCISCO,Ag With Water Pump,Non-Residential,0.0505
2018,38,SAN FRANCISCO,Commercial,Non-Residential,80.4311
2018,38,SAN FRANCISCO,Industrial,Non-Residential,2.8772
2018,38,SAN FRANCISCO,Mining,Non-Residential,0.0952
2018,38,SAN FRANCISCO,Residential,Residential,131.7083
2018,38,SAN FRANCISCO,TCU,Non-Residential,12.8673
2018,39,SAN JOAQUIN,Ag With Water Pump,Non-Residential,1.9557
2018,39,SAN JOAQUIN,Commercial,Non-Residential,37.9468
2018,39,SAN JOAQUIN,Industrial,Non-Residential,115.3014
2018,39,SAN JOAQUIN,Mining,Non-Residential,1.0369
2018,39,SAN JOAQUIN,Residential,Residential,85.5951
2018,39,SAN JOAQUIN,TCU,Non-Residential,3.6593
2018,40,SAN LUIS OBISPO,Ag With Water Pump,Non-Residential,5.1047
2018,40,SAN LUIS OBISPO,Commercial,Non-Residential,18.641
2018,40,SAN LUIS OBISPO,Industrial,Non-Residential,7.658
2018,40,SAN LUIS OBISPO,Mining,Non-Residential,13.2938
2018,40,SAN LUIS OBISPO,Residential,Residential,36.2615
2018,40,SAN LUIS OBISPO,TCU,Non-Residential,0.7186
2018,41,SAN MATEO,Ag With Water Pump,Non-Residential,2.4984
2018,41,SAN MATEO,Commercial,Non-Residential,71.0362
2018,41,SAN MATEO,Industrial,Non-Residential,12.6349
2018,41,SAN MATEO,Mining,Non-Residential,0.127
2018,41,SAN MATEO,Residential,Residential,114.6515
2018,41,SAN MATEO,TCU,Non-Residential,8.7159
2018,42,SANTA BARBARA,Ag With Water Pump,Non-Residential,19.431
2018,42,SANTA BARBARA,Commercial,Non-Residential,28.4889
2018,42,SANTA BARBARA,Industrial,Non-Residential,5.9548
2018,42,SANTA BARBARA,Mining,Non-Residential,13.7367
2018,42,SANTA BARBARA,Residential,Residential,54.48
2018,42,SANTA BARBARA,TCU,Non-Residential,2.757
2018,43,SANTA CLARA,Ag With Water Pump,Non-Residential,3.675
2018,43,SANTA CLARA,Commercial,Non-Residential,132.5545
2018,43,SANTA CLARA,Industrial,Non-Residential,60.1002
2018,43,SANTA CLARA,Mining,Non-Residential,0.4287
2018,43,SANTA CLARA,Residential,Residential,234.7152
2018,43,SANTA CLARA,TCU,Non-Residential,6.7236
2018,44,SANTA CRUZ,Ag With Water Pump,Non-Residential,2.4975
2018,44,SANTA CRUZ,Commercial,Non-Residential,14.9938
2018,44,SANTA CRUZ,Industrial,Non-Residential,2.9039
2018,44,SANTA CRUZ,Mining,Non-Residential,0.0208
2018,44,SANTA CRUZ,Residential,Residential,31.3735
2018,44,SANTA CRUZ,TCU,Non-Residential,0.0784
2018,45,SHASTA,Ag With Water Pump,Non-Residential,0.013
2018,45,SHASTA,Commercial,Non-Residential,7.6564
2018,45,SHASTA,Industrial,Non-Residential,6.7459
2018,45,SHASTA,Mining,Non-Residential,0.0901
2018,45,SHASTA,Residential,Residential,16.7804
2018,45,SHASTA,TCU,Non-Residential,0.3519
2018,48,SOLANO,Ag With Water Pump,Non-Residential,0.1401
2018,48,SOLANO,Commercial,Non-Residential,20.4341
2018,48,SOLANO,Industrial,Non-Residential,162.8971
2018,48,SOLANO,Mining,Non-Residential,0.0613
2018,48,SOLANO,Residential,Residential,56.3537
2018,48,SOLANO,TCU,Non-Residential,2.1452
2018,49,SONOMA,Ag With Water Pump,Non-Residential,1.4822
2018,49,SONOMA,Commercial,Non-Residential,30.813
2018,49,SONOMA,Industrial,Non-Residential,8.1131
2018,49,SONOMA,Mining,Non-Residential,1.4153
2018,49,SONOMA,Residential,Residential,69.2364
2018,49,SONOMA,TCU,Non-Residential,0.282
2018,50,STANISLAUS,Ag With Water Pump,Non-Residential,2.0959
2018,50,STANISLAUS,Commercial,Non-Residential,37.1472
2018,50,STANISLAUS,Industrial,Non-Residential,88.4468
2018,50,STANISLAUS,Mining,Non-Residential,0.1096
2018,50,STANISLAUS,Residential,Residential,60.3054
2018,50,STANISLAUS,TCU,Non-Residential,2.1805
2018,51,SUTTER,Ag With Water Pump,Non-Residential,0.0027
2018,51,SUTTER,Commercial,Non-Residential,3.9101
2018,51,SUTTER,Industrial,Non-Residential,4.359
2018,51,SUTTER,Mining,Non-Residential,0.0081
2018,51,SUTTER,Residential,Residential,11.8821
2018,51,SUTTER,TCU,Non-Residential,0.1344
2018,52,TEHAMA,Ag With Water Pump,Non-Residential,0.2039
2018,52,TEHAMA,Commercial,Non-Residential,2.3396
2018,52,TEHAMA,Industrial,Non-Residential,4.3393
2018,52,TEHAMA,Mining,Non-Residential,0.0114
2018,52,TEHAMA,Residential,Residential,3.6114
2018,52,TEHAMA,TCU,Non-Residential,0.0191
2018,53,TRINITY,Commercial,Non-Residential,0.0317
2018,53,TRINITY,Residential,Residential,0.0213
2018,53,TRINITY,TCU,Non-Residential,0.0003
2018,54,TULARE,Ag With Water Pump,Non-Residential,10.507
2018,54,TULARE,Commercial,Non-Residential,21.3774
2018,54,TULARE,Industrial,Non-Residential,75.5186
2018,54,TULARE,Mining,Non-Residential,0.2631
2018,54,TULARE,Residential,Residential,49.2892
2018,54,TULARE,TCU,Non-Residential,0.3291
2018,56,VENTURA,Ag With Water Pump,Non-Residential,6.2959
2018,56,VENTURA,Commercial,Non-Residential,31.135
2018,56,VENTURA,Industrial,Non-Residential,25.7938
2018,56,VENTURA,Mining,Non-Residential,1.7257
2018,56,VENTURA,Residential,Residential,99.1298
2018,56,VENTURA,TCU,Non-Residential,2.7546
2018,57,YOLO,Ag With Water Pump,Non-Residential,0.3284
2018,57,YOLO,Commercial,Non-Residential,23.2582
2018,57,YOLO,Industrial,Non-Residential,11.2106
2018,57,YOLO,Mining,Non-Residential,0.0357
2018,57,YOLO,Residential,Residential,24.6172
2018,57,YOLO,TCU,Non-Residential,0.345
2018,58,YUBA,Ag With Water Pump,Non-Residential,0.1495
2018,58,YUBA,Commercial,Non-Residential,3.2931
2018,58,YUBA,Industrial,Non-Residential,0.4185
2018,58,YUBA,Mining,Non-Residential,0.0266
2018,58,YUBA,Residential,Residential,7.1888
